id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name,dataset_split,med42-8b_response,med42-8b_answer,med42-8b_response_parsed,correct_answer,med42-8b_accuracy,med42-8b_bert_scores,med42-8b_bart_scores,med42-8b_alignscore,med42-8b_rougeL,med42-8b_meteor,correct_accuracy,med42-8b_weighted_normalized_score
81ba27b9-0517-444f-b592-db6a7f23c69c,Acetazolamide is given to a patient of angle closure glaucoma. It is a non-competitive inhibitor of carbonic anhydrase enzyme. Which of the following should be the effect of this drug?,Decrease in Vmax,A.Decrease in Km,Increase in both Km and Vmax,No change in Vmax,0,multi,"* Enzyme inhibition is of 3 types: Type of inhibition Km Vmax Competitive inhibition Increases No change Non competitive inhibition No change Decreases Uncompetitive inhibition Decreases Decreases * In question non competitive inhibitor is given, so answer is decrease in Vmax.",Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Acetazolamide acts as a non-competitive inhibitor of carbonic anhydrase enzyme. This means that it does not alter the affinity (Km) of the enzyme for its substrate, but instead decreases the maximum reaction velocity (Vmax) by binding to an allosteric site away from the active site. Consequently, the inhibition affects enzyme activity without changing the substrate binding. Thus, the effect of acetazolamide on carbonic anhydrase is a decrease in Vmax.""
}",A,"Acetazolamide acts as a non-competitive inhibitor of carbonic anhydrase enzyme. This means that it does not alter the affinity (Km) of the enzyme for its substrate, but instead decreases the maximum reaction velocity (Vmax) by binding to an allosteric site away from the active site. Consequently, the inhibition affects enzyme activity without changing the substrate binding. Thus, the effect of acetazolamide on carbonic anhydrase is a decrease in Vmax.",A,1.0,0.48124823614112705,0.551373583283069,0.03006435514686292,0.359285891395983,0.4974760185258575,1,0.38388961689857987
e7278113-c555-4128-a8df-cbd10ca7833f,"A patient is administered 200 mg of a drug. 75 mg of the drug is eliminated from the body in 90 minutes. If the drug follows first order kinetics, how much drug will remain after 6 hours?",12.5 mg,25 mg,30 mg,50 mg,2,single,Answer- C. 30 mgDrug remains in the body at the end of 4th 90 minutes (6 hours) : 48.7 -18.3 = 30.4 (Approx. 30 mg),Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Since the drug follows first-order kinetics, the rate of elimination is proportional to the drug's concentration in the body. Knowing that 75 mg was eliminated in 90 minutes, the elimination rate can be calculated as 75 mg / 90 minutes = 0.833 mg/min. Over the next 6 hours (360 minutes), approximately 0.833 mg/min * 360 minutes = 300 mg would be eliminated. Subtracting this amount from the initial dose (200 mg) reveals 200 mg - 300 mg = -100 mg. However, this can't be correct since it indicates a negative amount. In reality, the patient would not survive this scenario. The actual drug remaining after 6 hours is unlikely to be given, but since the options provided include A (12.5 mg), which is less than the initial dose and within the reasonable range of expected elimination, it is likely the correct answer. Pharmacology texts support this by stating that first-order kinetics generally result in less than half of the initial dose remaining after doubling the half-life. In this case, the elimination rate (0.833 mg/min) is close to half of the initial dose (200 mg) per hour, suggesting that the drug has followed first-order kinetics as described. Thus, approximately 12.5 mg (half of 25 mg) would likely remain after 6 hours.""
}",A,"Since the drug follows first-order kinetics, the rate of elimination is proportional to the drug's concentration in the body. Knowing that 75 mg was eliminated in 90 minutes, the elimination rate can be calculated as 75 mg / 90 minutes = 0.833 mg/min. Over the next 6 hours (360 minutes), approximately 0.833 mg/min * 360 minutes = 300 mg would be eliminated. Subtracting this amount from the initial dose (200 mg) reveals 200 mg - 300 mg = -100 mg. However, this can't be correct since it indicates a negative amount. In reality, the patient would not survive this scenario. The actual drug remaining after 6 hours is unlikely to be given, but since the options provided include A (12.5 mg), which is less than the initial dose and within the reasonable range of expected elimination, it is likely the correct answer. Pharmacology texts support this by stating that first-order kinetics generally result in less than half of the initial dose remaining after doubling the half-life. In this case, the elimination rate (0.833 mg/min) is close to half of the initial dose (200 mg) per hour, suggesting that the drug has followed first-order kinetics as described. Thus, approximately 12.5 mg (half of 25 mg) would likely remain after 6 hours.",C,0.0,0.5202301231017548,0.43966321491347865,0.029955728245829087,0.12281789986708028,0.45202754001438755,1,0.3129389012285061
a5d733b4-18d3-468c-8aaa-bbcb66cbb07e,Adverse effects of salbutamol are all except,Tremors,Tachycardia,Hypoglycemia,Hypokalemia,2,multi,Salbutamol is a beta 2 agonist. Adverse effects of beta 2 agonists: Tremors Tachycardia Tolerance Hypokalemia (by enhancing potassium uptake into muscles) Hypoxia Hyperglycemia (by stimulating glycogenolysis and gluconeogenesis) Note: Tolerance occurs to only long acting beta 2 agonists .,Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Salbutamol is a β2-adrenergic agonist, used primarily as a bronchodilator in asthma and COPD. Its adverse effects include tremors (A) and tachycardia (B), both due to stimulation of cardiac β2 receptors. Hypokalemia (D) may occur from its use, as it can cause potassium efflux from cells, but not hypoglycemia (C), which is not associated with salbutamol due to the absence of significant α2-adrenergic or insulin-releasing effects.""
}",C,"Salbutamol is a β2-adrenergic agonist, used primarily as a bronchodilator in asthma and COPD. Its adverse effects include tremors (A) and tachycardia (B), both due to stimulation of cardiac β2 receptors. Hypokalemia (D) may occur from its use, as it can cause potassium efflux from cells, but not hypoglycemia (C), which is not associated with salbutamol due to the absence of significant α2-adrenergic or insulin-releasing effects.",C,1.0,0.7414889615730805,0.5753926882046726,0.19205424342495178,0.554954954954955,0.474396388535562,1,0.5076574473386444
100d2a31-8f28-4500-99c9-67690fe15625,Ganglionic transmission is mediated by:,Presynaptic alpha-receptors,Postsynaptic beta-receptors,Postsynaptic dopaminergic receptors,Postsynaptic nicotinic receptors,3,single,"Ans: D .Postsynaptic nicotinic receptors(Ref: Goodman Gilman 13/e p108, 12Ie p255; Katzung 13Ie p108, 12/e p98).Ganglionic transmission is mediated by nicotinic receptors present post-synaptically.Nicotinic acetylcholine (ACh) receptor mediates neurotransmission post-synaptically at the neuromuscular junction and peripheral autonomic ganglia.In CNS, controls release of neurotransmitters from presynaptic sites.The receptor is called the nicotinic acetylcholine receptor - Due to both alkaloid nicotine & neurotransmitter ACh can stimulate the receptor.",Pharmacology,,validation,"{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""Ganglionic transmission refers to the neurotransmission at autonomic ganglia. Postsynaptic nicotinic receptors (option D) are responsible for this transmission, as they are the receptors found on the postsynaptic side of the cholinergic synapse between preganglionic neurons and postganglionic neurons in autonomic ganglia. Activation of these receptors triggers the propagation of the signal, leading to the intended physiological response. Presynaptic alpha-receptors (option A) are involved in prejudicial inhibition, beta-receptors (option B) are not directly related to ganglionic transmission, and dopaminergic receptors (option C) are not involved in the autonomic nervous system. Hence, option D is the correct choice based on Pharmacology knowledge.""
}",D,"Ganglionic transmission refers to the neurotransmission at autonomic ganglia. Postsynaptic nicotinic receptors (option D) are responsible for this transmission, as they are the receptors found on the postsynaptic side of the cholinergic synapse between preganglionic neurons and postganglionic neurons in autonomic ganglia. Activation of these receptors triggers the propagation of the signal, leading to the intended physiological response. Presynaptic alpha-receptors (option A) are involved in prejudicial inhibition, beta-receptors (option B) are not directly related to ganglionic transmission, and dopaminergic receptors (option C) are not involved in the autonomic nervous system. Hence, option D is the correct choice based on Pharmacology knowledge.",D,1.0,0.5169649189754462,0.6353876712315493,0.27017108975260923,0.3730466830466829,0.2860614182605582,1,0.4163263562533691
6e09a527-f1c4-4c9b-973b-aa93392f3f75,"One of the many mechanisms of adverse events is its increased binding to secondary targets, usually proteins. With respect to the primary target, the secondary target:",Should be present in the same tissue as the primary target,Should have similar binding sites,Should have absolutely identical secondary structure,Should have a similar primary structure,1,multi,Ans. b. Should have similar binding sites (Ref: vvww'plosone'org)Secondary site compared to the primary site has the same sequence of binding site.,Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""A secondary target for an adverse drug event should be present in the same tissue as the primary target because that increases the likelihood of adverse interactions. Both primary and secondary targets share similar functions or participate in the same signaling pathway. The presence of the secondary target in the same tissue amplifies the drug's potential for unwanted effects by facilitating the increased binding. Although similarity in binding sites (option B) and structures (options C and D) may contribute to this likelihood, it is the spatial proximity that matters more for secondary target involvement.""",A,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""A secondary target for an adverse drug event should be present in the same tissue as the primary target because that increases the likelihood of adverse interactions. Both primary and secondary targets share similar functions or participate in the same signaling pathway. The presence of the secondary target in the same tissue amplifies the drug's potential for unwanted effects by facilitating the increased binding. Although similarity in binding sites (option B) and structures (options C and D) may contribute to this likelihood, it is the spatial proximity that matters more for secondary target involvement.""",B,0.0,0.5027305873527821,0.17557938494733633,0.09418590591770915,0.2658413251961639,0.5364656912797384,1,0.31496057893874596
c1069842-8261-4a97-b1bb-5faeaacc6435,"Patient is a known case of epilepsy, taking levetiracetam 1 gm BD. He is now seizure free from 2 years but he developed agitation and anger issues interfering with day to day activities as a result of the drug intake. What should be the next best step?",Stop levetiracetam and sta on a different antiepileptic,Discontinue the drug as he is seizure free,Slowly taper the drug over next 6 months,Continue levetiracetam since a 5-year seizure free interval is needed,2,multi,"Answer- C. Slowly taper the drug over next 6 monthsStopping or switching an antiepileptic is based on seizure free period & compliance or adverse effects of the drug.Withdrawal of therapy should be gradual over 2-3 monlhs, in the question 6 months. Anti-epileptic drug therapy shouldnever he stopped abruptly. Even if new drug is to be added/replaced, the previous drug should be gradually stoppedotherwise it can lead to breakthrough seizures.",Pharmacology,,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Levetiracetam has been effective for this patient in achieving seizure control. However, the development of agitation and anger issues as side effects necessitates a gradual tapering of the drug to minimize potential withdrawal symptoms. Option C allows for a controlled reduction in levetiracetam dosage over a 6-month period, enabling close monitoring of the patient's response and ensuring safety. This approach prioritizes minimizing adverse effects while preserving the established seizure control. Options A and B are not optimal as they may compromise seizure control, and Option D is incorrect as the patient's 2-year seizure-free interval is sufficient to warrant a tapering strategy.""
}",C,"Levetiracetam has been effective for this patient in achieving seizure control. However, the development of agitation and anger issues as side effects necessitates a gradual tapering of the drug to minimize potential withdrawal symptoms. Option C allows for a controlled reduction in levetiracetam dosage over a 6-month period, enabling close monitoring of the patient's response and ensuring safety. This approach prioritizes minimizing adverse effects while preserving the established seizure control. Options A and B are not optimal as they may compromise seizure control, and Option D is incorrect as the patient's 2-year seizure-free interval is sufficient to warrant a tapering strategy.",C,1.0,0.5579466035875329,0.36164139191101685,0.15219235890854615,0.280850288490738,0.38584733936034665,1,0.3476955964516361
bb46d4ce-440a-4cea-ab6f-75ce99cdd3aa,Dapsone is used for treatment of bacterial and fungal infections as well as for immunomodulatory actions. What is mechanism of dapsone for these indication?,Inhibition of cell wall synthesis,Inhibition of ergosterol in cell membranes,Inhibition of protein synthesis,Competition with PABA in folic acid synthesis,3,multi,"Sulfonamides (including Dapsone and PAS) : Competitively inhibit folic acid synthase enzyme as these are PABA analogues. Trimethoprim, Pyrimethamine : Inhibit Dihydro folate reductase enzyme (DHFRase). Inhibition of ergosterol in cell membrane (in fungus and leishmania): Amphotericin B.",Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""Dapsone is a sulfone antibiotic that acts by inhibiting dihydropteroate synthase, thereby preventing the synthesis of folic acid precursor tetrahydrofolate (THF). THF is essential for bacterial and fungal growth as well as for immune cell function. By competing with para-aminobenzoic acid (PABA) for binding to the enzyme, dapsone leads to impaired folic acid synthesis and subsequently inhibits the growth of microorganisms as well as modulates the immune response. This mechanism of action is the basis for dapsone's application in treating bacterial and fungal infections as well as immunomodulatory actions.""",D,"{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""Dapsone is a sulfone antibiotic that acts by inhibiting dihydropteroate synthase, thereby preventing the synthesis of folic acid precursor tetrahydrofolate (THF). THF is essential for bacterial and fungal growth as well as for immune cell function. By competing with para-aminobenzoic acid (PABA) for binding to the enzyme, dapsone leads to impaired folic acid synthesis and subsequently inhibits the growth of microorganisms as well as modulates the immune response. This mechanism of action is the basis for dapsone's application in treating bacterial and fungal infections as well as immunomodulatory actions.""",D,1.0,0.46805835553224545,0.4050631281685736,0.12248078138086295,0.3665360016505054,0.48630034193886945,1,0.3696877217342113
6d426ea7-e119-4b5f-be99-1e36084c332c,All are topical hemostatic agents except?,Bone wax & patty,HemCon bandage,Quikclot,Fixclot,3,multi,"Ans. D. Fixclot Topical hemostatic agents are used when surgical hemostasis is inadequate or impractical. The majority of routine, elective operations are performed in patients with normal hemostasis and with minimal blood loss.The two main categories of topical hemostatic agents are physical agents, which promote hemostasis using a passive substrate, and biologically active agents, which enhance coagulation at the bleeding site",Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Bone wax & patty are not topical hemostatic agents. They are used to prevent bleeding from bone surfaces during surgery by introducing a fatty substance mixed with a water-insoluble wax (e.g., beeswax). It does not achieve hemostasis directly. Instead, it acts as a barrier and inhibits bone resorption. The other options, HemCon bandage, Quikclot, and Fixclot, are known topical hemostatic agents as they directly promote blood clotting through various mechanisms.""
}",A,"Bone wax & patty are not topical hemostatic agents. They are used to prevent bleeding from bone surfaces during surgery by introducing a fatty substance mixed with a water-insoluble wax (e.g., beeswax). It does not achieve hemostasis directly. Instead, it acts as a barrier and inhibits bone resorption. The other options, HemCon bandage, Quikclot, and Fixclot, are known topical hemostatic agents as they directly promote blood clotting through various mechanisms.",D,0.0,0.6940519728498076,0.34623164267522616,0.269330522836635,0.4378378378378379,0.5018224028254344,1,0.4498548758049882
1b18ac4d-8101-48f1-bcc9-b53391c550ab,Acetazolamide is given to a patient of angle closure glaucoma. It is a non- competitive inhibitor of carbonic anhydrase enzyme. Which of the following should be the effect of this drug?,Decrease in Vmax,Decrease in Km,Decrease in both Km and Vmax,No change in Vmax,0,multi,"Enzyme inhibition is of 3 types: Type of inhibition Km Vmax Competitive inhibition Increases No change Non competitive inhibition No change Decreases Uncompetitive inhibition Decreases Decreases In question non competitive inhibitor is given, so answer is decrease in Vmax.",Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Acetazolamide, as a non-competitive inhibitor of carbonic anhydrase enzyme, does not alter the affinity (Km) of the enzyme for its substrate. Instead, it reduces the Vmax, or the maximum reaction rate, by binding irreversibly to an allosteric site, thereby reducing the enzyme's activity. Thus, the correct answer is C, indicating a decrease in both Km (unaltered) and Vmax.""
}",C,"Acetazolamide, as a non-competitive inhibitor of carbonic anhydrase enzyme, does not alter the affinity (Km) of the enzyme for its substrate. Instead, it reduces the Vmax, or the maximum reaction rate, by binding irreversibly to an allosteric site, thereby reducing the enzyme's activity. Thus, the correct answer is C, indicating a decrease in both Km (unaltered) and Vmax.",A,0.0,0.49743761408184,0.4340187048373782,0.06872533985114511,0.3501719901719902,0.47057097512389306,1,0.3641849248132493
59ade17d-2139-4c4b-b0b5-ec6d6cf3c073,Propranolol is drug of choice for -,Ulcerated infantile hemangioma,Lymphangioma,Pyogenic granuloma,Capillary malformation,0,single,"Ans. A. Ulcerated infantile hemangiomaRef: <a href="" hemangiomas (IHs) are the most common benign pediatric soft-tissue tumors.</li>Ulceration--the most frequent complication of IH--tends to heal poorly and is associated with pain, bleeding, infection, and scarring.Mainstay treatment modalities include propranolol (b-blocker) and coicosteroids, whose effectiveness is countered by a need for long-term medication and risk of systemic adverse effects and ulcer recurrence.",Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Propranolol is the drug of choice for ulcerated infantile hemangioma due to its efficacy and tolerability. Infantile hemangiomas are the most common benign tumors in infants, and propranolol's β-blockade activity inhibits angiogenesis, reducing the size and ulceration of these lesions. Other options (B, C, D) are not specifically treated with propranolol as it is not effective in lymphangioma, pyogenic granuloma, or capillary malformation treatment.""
}",A,"Propranolol is the drug of choice for ulcerated infantile hemangioma due to its efficacy and tolerability. Infantile hemangiomas are the most common benign tumors in infants, and propranolol's β-blockade activity inhibits angiogenesis, reducing the size and ulceration of these lesions. Other options (B, C, D) are not specifically treated with propranolol as it is not effective in lymphangioma, pyogenic granuloma, or capillary malformation treatment.",A,1.0,0.6880621694292448,0.6548685889444684,0.33490656278739955,0.5156756756756755,0.42845915481361146,1,0.5243944303300799
8b72fc76-d0bf-4cd2-b7dc-05d030560c52,All are Gp lIbilIla inhibitors except:,Prasugrel,Abciximab,Tirofiban,Eptifibatide,0,multi,"Ans: A. Prasugrel(Ref Goodman Gilman 13/e p595, 12/e p870; Katzung 13/e p595, 12Ie p612; KDT 7/e p631)Prasugrel reduce platelet aggregation by inhibiting the ADP pathway of platelets. It irreversibly blocks the ADP receptor on platelets.Targets for platelet inhibitory drugs:Inhibition of prostaglandin synthesis (aspirin).Inhibition of ADP- induced platelet aggregation (clopidogrel, prasugrel, ticlopidine).Blockade of glycoprotein Ilb/IIIa receptors on platelets (abciximab, tirofiban, and eptifibatide). Dipyridamole & cilostazol - Additional antiplatelet drugs.",Pharmacology,,validation,"{
    ""Correct answer"": ""B"",
    ""Reasoning"": ""Abciximab is a glycoprotein IIb/IIIa inhibitor, but it belongs to the class of Fab fragments. Unlike prasugrel, tirofiban, and eptifibatide, which are small-molecule inhibitors, abciximab is a monoclonal antibody Fab fragment derived from a chimeric mouse-human antibody. This distinction places it outside the class of small-molecule Gp IIb/IIIa inhibitors.""
}",B,"Abciximab is a glycoprotein IIb/IIIa inhibitor, but it belongs to the class of Fab fragments. Unlike prasugrel, tirofiban, and eptifibatide, which are small-molecule inhibitors, abciximab is a monoclonal antibody Fab fragment derived from a chimeric mouse-human antibody. This distinction places it outside the class of small-molecule Gp IIb/IIIa inhibitors.",A,0.0,0.43041819091890443,0.6343381769366256,0.0849627073398504,0.2479966989890653,0.2016728901024287,1,0.31987773285737486
45ea4d89-40f7-42af-8f94-b4dc1e9a5466,"While assessing the efficacy of a newly developed drug in comparison to placebo, the 95% confidence interval in clinical trials is used to check for:",Efficacy of the drug,Non-efficacy of the drug,Both efficacy and non-efficacy of the drug,Either efficacy or non-efficacy of the drug,0,multi,Answer- a (efficacy of the drug),Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""In clinical trials comparing a newly developed drug to placebo, a 95% confidence interval is used to assess the drug's efficacy. This interval ensures that the true effect of the drug lies within the given range with a 95% probability. If the confidence interval does not include zero (placebo effect), it indicates that the drug is efficacious, as its effect is statistically significant compared to the placebo. Therefore, option A is the correct choice.""
}",A,"In clinical trials comparing a newly developed drug to placebo, a 95% confidence interval is used to assess the drug's efficacy. This interval ensures that the true effect of the drug lies within the given range with a 95% probability. If the confidence interval does not include zero (placebo effect), it indicates that the drug is efficacious, as its effect is statistically significant compared to the placebo. Therefore, option A is the correct choice.",A,1.0,0.5727427200465575,0.3343852733565087,0.024559597580826147,0.2514114114114115,0.4362918423538847,1,0.3238781689498377
b57b3bed-fda6-48e7-9af4-f72d5a4687d9,Pegloticase is used in,Chronic gout,Paralytic ileus,Psoriatic ahritis,Rheumatoid ahritis,0,single,"Pegloticase - It is recombinant uricase, an enzyme which oxidises uric acid to highly soluble allantoin, that is easily excreted by kidney. Humans lack this enzyme. In this preparation, the enzyme has been coupled with methoxy polyethylene glycol (mPEG) which serves to prolong its sojourn in the body, permitting i.v. infusion of the drug to be given every 2 weeks. It is indicated only in rare cases of refractory symptomatic gout because it is immunogenic and carries high risk of infusion reactions, including anaphylaxis.",Pharmacology,AIIMS 2019,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Pegloticase is a recombinant uricase enzyme used for the treatment of chronic gout. It converts serum uric acid into allantoin, which is more soluble and easier to excrete. This is crucial for managing refractory chronic gout, as conventional urate-lowering therapies are often ineffective or have intolerable side effects. Pegloticase's action directly addresses the root cause of gout by reducing uric acid levels, making option A the correct answer. Options B, C, and D are not associated with pegloticase's indications.""
}",A,"Pegloticase is a recombinant uricase enzyme used for the treatment of chronic gout. It converts serum uric acid into allantoin, which is more soluble and easier to excrete. This is crucial for managing refractory chronic gout, as conventional urate-lowering therapies are often ineffective or have intolerable side effects. Pegloticase's action directly addresses the root cause of gout by reducing uric acid levels, making option A the correct answer. Options B, C, and D are not associated with pegloticase's indications.",A,1.0,0.6888313214805389,0.5933108547834084,0.41654729304667354,0.39962227287528507,0.4566769557583023,1,0.5109977395888416
1f93c541-baaf-40f2-bf91-31be29732da2,Treatment of choice for anaphylactic shock is:,Adrenaline 0.5 mL of 1:1000 solution by intramuscular route,Adrenaline 1 mL of 1:10000 by intravenous route,Atropine 3 mg intravenously,Adenosine 12 mg intravenously,0,single,"DOC is adrenaline.Route is intramuscular > subcutaneous.Dose: 0.5 ml of 1:1000(1mg/ml solution).This dose is repeated once gain within 10 minutes.If it's still not improving; then intravenous 1:10,000 dose is given.",Pharmacology,AIIMS 2017,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Adrenaline 0.5 mL of 1:1000 solution administered by the intramuscular route is the treatment of choice for anaphylactic shock. This is because intramuscular adrenaline has rapid onset of action, efficient absorption, and can effectively stimulate alpha- and beta-adrenergic receptors to produce vasoconstriction, bronchodilation, and increased cardiac output. In contrast, intravenous administration may lead to vasodilation and potentially cause a sudden drop in blood pressure. Atropine is used to counteract bradycardia or vasodilation in specific anaphylaxis scenarios, but is not the primary treatment. Adenosine has no role in managing anaphylactic shock.""
}",A,"Adrenaline 0.5 mL of 1:1000 solution administered by the intramuscular route is the treatment of choice for anaphylactic shock. This is because intramuscular adrenaline has rapid onset of action, efficient absorption, and can effectively stimulate alpha- and beta-adrenergic receptors to produce vasoconstriction, bronchodilation, and increased cardiac output. In contrast, intravenous administration may lead to vasodilation and potentially cause a sudden drop in blood pressure. Atropine is used to counteract bradycardia or vasodilation in specific anaphylaxis scenarios, but is not the primary treatment. Adenosine has no role in managing anaphylactic shock.",A,1.0,0.45252625473375896,0.46393642177128225,0.10973057725921186,0.3989189189189188,0.336744219997083,1,0.352371278536051
b8621196-05ba-414e-a112-0b48be3fcd7c,Which of the following diuretic can be given in mild to moderate hypeension?,Potassium sparing diuretic,Osmotic diuretic,Thiazide diuretic,Loop diuretic,2,single,"Ans: C. Thiazide diureticThiazide diuretics :Given in mild to moderate hypeension.Low-dose thiazide diuretics used alone or in combination with other antihypeensive drugs.Safe, efficacious, inexpensive & reduce clinical events. MOA:Inhibits Na/Cl- pump in DCT a Increases sodium excretion.In long term - Acts as vasodilators.Provide additive blood pressure-lowering effects (On combination with beta blockers, ACE-I, ARBs).Drug of Choicein HypeensionConditionDrug of ChoiceHypeensionThiazidesHypeension with BPHPrazosinHypeension with diabetes mellitusACE inhibitorsHypeension with ischemic hea disease (angina)Beta-blockersHypeension with chronic kidney diseaseACE inhibitorsHypeension in pregnancyAlpha-methyldopaHypeensive emergenciesNicardipine + EsmololHypeensive emergencies in cheese reactionPhentolamineHypeensive emergencies in clonidine withdrawalPhentolamineHypeensive emergencies in aoic dissectionNitroprusside + EsmololHypeensive emergencies in pregnancyLabetalol(Ref: Harrison 19/e p1623).",Pharmacology,,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Thiazide diuretics are suitable for mild to moderate hypertension management because of their additional antihypertensive properties, which contribute to lowering blood pressure. They work by inhibiting sodium reabsorption in the distal tubule, leading to increased potassium excretion and decreased blood volume, hence lowering blood pressure. Unlike potassium-sparing diuretics, loop diuretics, and osmotic diuretics, thiazide diuretics are not indicated for congestive heart failure or renal failure. Therefore, thiazide diuretics are more suitable for hypertension treatment.""",C,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Thiazide diuretics are suitable for mild to moderate hypertension management because of their additional antihypertensive properties, which contribute to lowering blood pressure. They work by inhibiting sodium reabsorption in the distal tubule, leading to increased potassium excretion and decreased blood volume, hence lowering blood pressure. Unlike potassium-sparing diuretics, loop diuretics, and osmotic diuretics, thiazide diuretics are not indicated for congestive heart failure or renal failure. Therefore, thiazide diuretics are more suitable for hypertension treatment.""",C,1.0,0.43311881690546417,0.5068458702517167,0.2466721551827446,0.2588108108108108,0.1947766656984891,1,0.3280448637698451
cafc0a38-bb29-4271-a180-95433a85392c,Prucalopride drug is ?,5HT4 agonist,5HT2b agonist,5HT2b antagonist,5HT2a agonist,0,single,"Ans. A. 5HT4 agonist* Prucalopride is a drug acting as a selective, high affinity 5-HT4 receptor agonist which targets the impaired motility associated with chronic constipation, thus normalizing bowel movements.* Approved for use in Europe in 2009.* Prucalopride, a first in class dihydro-benzofuran-carboxamide, is a selective, high affinity serotonin (5-HT4) receptor agonist with enterokinetic activities.* Prucalopride alters colonic motility patterns serotonin 5-HT4 receptor stimulation: it stimulates colonic mass movements, which provide the main propulsive force for defecation.* The observed effects are exeed highly selective action on 5-HT4 receptor.* Prucalopride has >150-fold higher affinity for 5-HT4 receptors than for other receptors.",Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Prucalopride is a selective 5HT4 receptor agonist. This receptor subtype is primarily involved in gastrointestinal physiology and modulates bowel motility and secretion. As an agonist, prucalopride increases the contraction of intestinal smooth muscle, promoting bowel evacuation and alleviating symptoms of chronic constipation. Option B, 5HT2b agonist, and Option C, 5HT2b antagonist, are not correct as prucalopride has no affinity for the 5HT2 receptor subtype. Option D, 5HT2a agonist, is also incorrect as prucalopride does not have an effect on the 5HT2a receptor.""
}",A,"Prucalopride is a selective 5HT4 receptor agonist. This receptor subtype is primarily involved in gastrointestinal physiology and modulates bowel motility and secretion. As an agonist, prucalopride increases the contraction of intestinal smooth muscle, promoting bowel evacuation and alleviating symptoms of chronic constipation. Option B, 5HT2b agonist, and Option C, 5HT2b antagonist, are not correct as prucalopride has no affinity for the 5HT2 receptor subtype. Option D, 5HT2a agonist, is also incorrect as prucalopride does not have an effect on the 5HT2a receptor.",A,1.0,0.6866820857856661,0.7920835652737414,0.5710454109536924,0.395027027027027,0.3837326422625143,1,0.5657141462605282
c3b4d610-571b-4e86-be27-d41b8b2efc65,Major determinant of loading dose of a drug is,Half life,Clearance,Volume of distribution,Bioavailability,2,single,LOADING DOSE = Vd * target plasma concentration MAINTENANCE DOSE = Clearance * target plasma concentration,Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""The major determinant of loading dose is the volume of distribution (Vd). Loading dose is calculated by multiplying the desired plasma concentration (Cp) by the Vd, as Cp = Cp0 x e^(-kt) and Cp0 is directly proportional to Vd. The volume of distribution represents the theoretical space that the drug would occupy if it were distributed evenly throughout the body. Therefore, a higher Vd necessitates a larger loading dose to achieve the desired plasma concentration. Options A (half-life), B (clearance), and D (bioavailability) are important pharmacokinetic parameters, but they are not primary determinants of loading dose.""",C,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""The major determinant of loading dose is the volume of distribution (Vd). Loading dose is calculated by multiplying the desired plasma concentration (Cp) by the Vd, as Cp = Cp0 x e^(-kt) and Cp0 is directly proportional to Vd. The volume of distribution represents the theoretical space that the drug would occupy if it were distributed evenly throughout the body. Therefore, a higher Vd necessitates a larger loading dose to achieve the desired plasma concentration. Options A (half-life), B (clearance), and D (bioavailability) are important pharmacokinetic parameters, but they are not primary determinants of loading dose.""",C,1.0,0.3510379751018149,0.22062319278563694,0.00514177942873637,0.2983496771107391,0.5464010624948407,1,0.2843107373843536
